Sample,Cell,Mother,MotherSize,BirthTime,Sb,GrowthRate,DivPar
72,72,72,nan,0.000,1.0,0.03850818,0.5
73,73,73,nan,0.000,1.0,0.03850818,0.5
74,74,74,nan,0.000,1.0,0.03850818,0.5
75,75,75,nan,0.000,1.0,0.03850818,0.5
76,76,76,nan,0.000,1.0,0.03850818,0.5
77,77,77,nan,0.000,1.0,0.03850818,0.5
78,78,78,nan,0.000,1.0,0.03850818,0.5
79,79,79,nan,0.000,1.0,0.03850818,0.5
80,80,80,nan,0.000,1.0,0.03850818,0.5
81,81,81,nan,0.000,1.0,0.03850818,0.5
82,82,82,nan,0.000,1.0,0.03850818,0.5
83,83,83,nan,0.000,1.0,0.03850818,0.5
84,84,84,nan,0.000,1.0,0.03850818,0.5
85,85,85,nan,0.000,1.0,0.03850818,0.5
86,86,86,nan,0.000,1.0,0.03850818,0.5
87,87,87,nan,0.000,1.0,0.03850818,0.5
88,88,88,nan,0.000,1.0,0.03850818,0.5
89,89,89,nan,0.000,1.0,0.03850818,0.5
90,90,90,nan,0.000,1.0,0.03850818,0.5
91,91,91,nan,0.000,1.0,0.03850818,0.5
92,92,92,nan,0.000,1.0,0.03850818,0.5
93,93,93,nan,0.000,1.0,0.03850818,0.5
94,94,94,nan,0.000,1.0,0.03850818,0.5
95,95,95,nan,0.000,1.0,0.03850818,0.5
96,96,96,nan,0.000,1.0,0.03850818,0.5
97,97,97,nan,0.000,1.0,0.03850818,0.5
98,98,98,nan,0.000,1.0,0.03850818,0.5
99,99,99,nan,0.000,1.0,0.03850818,0.5
100,100,100,nan,0.000,1.0,0.03850818,0.5
101,101,101,nan,0.000,1.0,0.03850818,0.5
102,102,102,nan,0.000,1.0,0.03850818,0.5
103,103,103,nan,0.000,1.0,0.03850818,0.5
104,104,104,nan,0.000,1.0,0.03850818,0.5
105,105,105,nan,0.000,1.0,0.03850818,0.5
106,106,106,nan,0.000,1.0,0.03850818,0.5
107,107,107,nan,0.000,1.0,0.03850818,0.5
108,108,108,nan,0.000,1.0,0.03850818,0.5
109,109,109,nan,0.000,1.0,0.03850818,0.5
110,110,110,nan,0.000,1.0,0.03850818,0.5
111,111,111,nan,0.000,1.0,0.03850818,0.5
112,112,112,nan,0.000,1.0,0.03850818,0.5
113,113,113,nan,0.000,1.0,0.03850818,0.5
114,114,114,nan,0.000,1.0,0.03850818,0.5
115,115,115,nan,0.000,1.0,0.03850818,0.5
116,116,116,nan,0.000,1.0,0.03850818,0.5
117,117,117,nan,0.000,1.0,0.03850818,0.5
118,118,118,nan,0.000,1.0,0.03850818,0.5
119,119,119,nan,0.000,1.0,0.03850818,0.5
120,120,120,nan,0.000,1.0,0.03850818,0.5
121,121,121,nan,0.000,1.0,0.03850818,0.5
122,122,122,nan,0.000,1.0,0.03850818,0.5
123,123,123,nan,0.000,1.0,0.03850818,0.5
124,124,124,nan,0.000,1.0,0.03850818,0.5
125,125,125,nan,0.000,1.0,0.03850818,0.5
126,126,126,nan,0.000,1.0,0.03850818,0.5
127,127,127,nan,0.000,1.0,0.03850818,0.5
128,128,128,nan,0.000,1.0,0.03850818,0.5
129,129,129,nan,0.000,1.0,0.03850818,0.5
130,130,130,nan,0.000,1.0,0.03850818,0.5
131,131,131,nan,0.000,1.0,0.03850818,0.5
132,132,132,nan,0.000,1.0,0.03850818,0.5
133,133,133,nan,0.000,1.0,0.03850818,0.5
134,134,134,nan,0.000,1.0,0.03850818,0.5
135,135,135,nan,0.000,1.0,0.03850818,0.5
136,136,136,nan,0.000,1.0,0.03850818,0.5
137,137,137,nan,0.000,1.0,0.03850818,0.5
138,138,138,nan,0.000,1.0,0.03850818,0.5
139,139,139,nan,0.000,1.0,0.03850818,0.5
140,140,140,nan,0.000,1.0,0.03850818,0.5
141,141,141,nan,0.000,1.0,0.03850818,0.5
142,142,142,nan,0.000,1.0,0.03850818,0.5
143,143,143,nan,0.000,1.0,0.03850818,0.5
144,144,144,nan,0.000,1.0,0.03850818,0.5
145,145,145,nan,0.000,1.0,0.03850818,0.5
146,146,146,nan,0.000,1.0,0.03850818,0.5
147,147,147,nan,0.000,1.0,0.03850818,0.5
148,148,148,nan,0.000,1.0,0.03850818,0.5
149,149,149,nan,0.000,1.0,0.03850818,0.5
150,150,150,nan,0.000,1.0,0.03850818,0.5
151,151,151,nan,0.000,1.0,0.03850818,0.5
152,152,152,nan,0.000,1.0,0.03850818,0.5
153,153,153,nan,0.000,1.0,0.03850818,0.5
154,154,154,nan,0.000,1.0,0.03850818,0.5
155,155,155,nan,0.000,1.0,0.03850818,0.5
156,156,156,nan,0.000,1.0,0.03850818,0.5
157,157,157,nan,0.000,1.0,0.03850818,0.5
158,158,158,nan,0.000,1.0,0.03850818,0.5
159,159,159,nan,0.000,1.0,0.03850818,0.5
160,160,160,nan,0.000,1.0,0.03850818,0.5
161,161,161,nan,0.000,1.0,0.03850818,0.5
162,162,162,nan,0.000,1.0,0.03850818,0.5
163,163,163,nan,0.000,1.0,0.03850818,0.5
164,164,164,nan,0.000,1.0,0.03850818,0.5
165,165,165,nan,0.000,1.0,0.03850818,0.5
166,166,166,nan,0.000,1.0,0.03850818,0.5
167,167,167,nan,0.000,1.0,0.03850818,0.5
168,168,168,nan,0.000,1.0,0.03850818,0.5
169,169,169,nan,0.000,1.0,0.03850818,0.5
170,170,170,nan,0.000,1.0,0.03850818,0.5
171,171,171,nan,0.000,1.0,0.03850818,0.5
172,172,172,nan,0.000,1.0,0.03850818,0.5
173,173,173,nan,0.000,1.0,0.03850818,0.5
174,174,174,nan,0.000,1.0,0.03850818,0.5
175,175,175,nan,0.000,1.0,0.03850818,0.5
176,176,176,nan,0.000,1.0,0.03850818,0.5
177,177,177,nan,0.000,1.0,0.03850818,0.5
178,178,178,nan,0.000,1.0,0.03850818,0.5
179,179,179,nan,0.000,1.0,0.03850818,0.5
180,180,180,nan,0.000,1.0,0.03850818,0.5
181,181,181,nan,0.000,1.0,0.03850818,0.5
182,182,182,nan,0.000,1.0,0.03850818,0.5
183,183,183,nan,0.000,1.0,0.03850818,0.5
184,184,184,nan,0.000,1.0,0.03850818,0.5
185,185,185,nan,0.000,1.0,0.03850818,0.5
186,186,186,nan,0.000,1.0,0.03850818,0.5
187,187,187,nan,0.000,1.0,0.03850818,0.5
188,188,188,nan,0.000,1.0,0.03850818,0.5
189,189,189,nan,0.000,1.0,0.03850818,0.5
190,190,190,nan,0.000,1.0,0.03850818,0.5
191,191,191,nan,0.000,1.0,0.03850818,0.5
192,192,192,nan,0.000,1.0,0.03850818,0.5
193,193,193,nan,0.000,1.0,0.03850818,0.5
194,194,194,nan,0.000,1.0,0.03850818,0.5
195,195,195,nan,0.000,1.0,0.03850818,0.5
196,196,196,nan,0.000,1.0,0.03850818,0.5
197,197,197,nan,0.000,1.0,0.03850818,0.5
198,198,198,nan,0.000,1.0,0.03850818,0.5
199,199,199,nan,0.000,1.0,0.03850818,0.5
129,129,129,1.0006573740559306,0.017065416662271456,0.50032869,0.03850818,0.5
129,200,129,1.0006573740559306,0.017065416662271456,0.50032869,0.03850818,0.5
175,175,175,1.005988499901292,0.15504863160405633,0.50299425,0.03850818,0.5
175,201,175,1.005988499901292,0.15504863160405633,0.50299425,0.03850818,0.5
138,138,138,1.012489988545903,0.3223375697892002,0.50624499,0.03850818,0.5
138,202,138,1.012489988545903,0.3223375697892002,0.50624499,0.03850818,0.5
125,125,125,1.0185211880618337,0.4765678680389498,0.50926059,0.03850818,0.5
125,203,125,1.0185211880618337,0.4765678680389498,0.50926059,0.03850818,0.5
22,22,22,1.0189524393455947,0.4875608483738645,0.50947622,0.03850818,0.5
22,204,22,1.0189524393455947,0.4875608483738645,0.50947622,0.03850818,0.5
8,8,8,1.020660102503833,0.5310450675676016,0.51033005,0.03850818,0.5
8,205,8,1.020660102503833,0.5310450675676016,0.51033005,0.03850818,0.5
157,157,157,1.0358297301956725,0.9141636986125011,0.51791487,0.03850818,0.5
157,206,157,1.0358297301956725,0.9141636986125011,0.51791487,0.03850818,0.5
8,205,205,0.5184409754875005,0.9405297476874017,0.25922049,0.03850818,0.5
8,207,205,0.5184409754875005,0.9405297476874017,0.25922049,0.03850818,0.5
25,25,25,1.0370212860181018,0.944019132827042,0.51851064,0.03850818,0.5
25,208,25,1.0370212860181018,0.944019132827042,0.51851064,0.03850818,0.5
185,185,185,1.0416160561020607,1.0588246625617168,0.52080803,0.03850818,0.5
185,209,185,1.0416160561020607,1.0588246625617168,0.52080803,0.03850818,0.5
25,25,25,0.520890950857127,1.0629590273418112,0.26044548,0.03850818,0.5
25,210,25,0.520890950857127,1.0629590273418112,0.26044548,0.03850818,0.5
19,19,19,1.0452374975403196,1.1489541640864904,0.52261875,0.03850818,0.5
19,211,19,1.0452374975403196,1.1489541640864904,0.52261875,0.03850818,0.5
45,45,45,1.0519809591783666,1.3159546583858357,0.52599048,0.03850818,0.5
45,212,45,1.0519809591783666,1.3159546583858357,0.52599048,0.03850818,0.5
61,61,61,1.052594963242831,1.3311071377262216,0.52629748,0.03850818,0.5
61,213,61,1.052594963242831,1.3311071377262216,0.52629748,0.03850818,0.5
122,122,122,1.0559422120655442,1.413555899857855,0.52797111,0.03850818,0.5
122,214,122,1.0559422120655442,1.413555899857855,0.52797111,0.03850818,0.5
181,181,181,1.0616949162402396,1.5546466708976476,0.53084746,0.03850818,0.5
181,215,181,1.0616949162402396,1.5546466708976476,0.53084746,0.03850818,0.5
48,48,48,1.0644511509430334,1.621975394610518,0.53222558,0.03850818,0.5
48,216,48,1.0644511509430334,1.621975394610518,0.53222558,0.03850818,0.5
159,159,159,1.0699923979302557,1.7568098391531062,0.5349962,0.03850818,0.5
159,217,159,1.0699923979302557,1.7568098391531062,0.5349962,0.03850818,0.5
192,192,192,1.071173479440464,1.7854586526923413,0.53558674,0.03850818,0.5
192,218,192,1.071173479440464,1.7854586526923413,0.53558674,0.03850818,0.5
141,141,141,1.076863699950601,1.9230418374446838,0.53843185,0.03850818,0.5
141,219,141,1.076863699950601,1.9230418374446838,0.53843185,0.03850818,0.5
39,39,39,1.084195330330304,2.09924456955077,0.54209767,0.03850818,0.5
39,220,39,1.084195330330304,2.09924456955077,0.54209767,0.03850818,0.5
93,93,93,1.094966214612394,2.355954405975491,0.54748311,0.03850818,0.5
93,221,93,1.094966214612394,2.355954405975491,0.54748311,0.03850818,0.5
166,166,166,1.104837502023644,2.589015521198638,0.55241875,0.03850818,0.5
166,222,166,1.104837502023644,2.589015521198638,0.55241875,0.03850818,0.5
125,125,125,0.5533382025264652,2.632201850628009,0.2766691,0.03850818,0.5
125,223,125,0.5533382025264652,2.632201850628009,0.2766691,0.03850818,0.5
163,163,163,1.1100084860576676,2.7102727093814183,0.55500424,0.03850818,0.5
163,224,163,1.1100084860576676,2.7102727093814183,0.55500424,0.03850818,0.5
172,172,172,1.120110921992424,2.9455489099514818,0.56005546,0.03850818,0.5
172,225,172,1.120110921992424,2.9455489099514818,0.56005546,0.03850818,0.5
69,69,69,1.1272320933817341,3.1101226606825625,0.56361605,0.03850818,0.5
69,226,69,1.1272320933817341,3.1101226606825625,0.56361605,0.03850818,0.5
11,11,11,1.134368957729151,3.274019253797097,0.56718448,0.03850818,0.5
11,227,11,1.134368957729151,3.274019253797097,0.56718448,0.03850818,0.5
10,10,10,1.135899781100423,3.3090399616954453,0.56794989,0.03850818,0.5
10,228,10,1.135899781100423,3.3090399616954453,0.56794989,0.03850818,0.5
166,222,222,0.5727795401501492,3.528933572763677,0.28638977,0.03850818,0.5
166,229,222,0.5727795401501492,3.528933572763677,0.28638977,0.03850818,0.5
179,179,179,1.1564092251943943,3.773736413965641,0.57820461,0.03850818,0.5
179,230,179,1.1564092251943943,3.773736413965641,0.57820461,0.03850818,0.5
32,32,32,1.1599419062800915,3.8529459401731936,0.57997095,0.03850818,0.5
32,231,32,1.1599419062800915,3.8529459401731936,0.57997095,0.03850818,0.5
115,115,115,1.15997760109827,3.8537450551995676,0.5799888,0.03850818,0.5
115,232,115,1.15997760109827,3.8537450551995676,0.5799888,0.03850818,0.5
80,80,80,1.1601493936307161,3.8575907035123302,0.5800747,0.03850818,0.5
80,233,80,1.1601493936307161,3.8575907035123302,0.5800747,0.03850818,0.5
47,47,47,1.1606937306086174,3.869772156680101,0.58034687,0.03850818,0.5
47,234,47,1.1606937306086174,3.869772156680101,0.58034687,0.03850818,0.5
79,79,79,1.1627880353801134,3.9165863744355036,0.58139402,0.03850818,0.5
79,235,79,1.1627880353801134,3.9165863744355036,0.58139402,0.03850818,0.5
174,174,174,1.1718253114187447,4.117635316765981,0.58591266,0.03850818,0.5
174,236,174,1.1718253114187447,4.117635316765981,0.58591266,0.03850818,0.5
108,108,108,1.1754804512454315,4.198509837724419,0.58774023,0.03850818,0.5
108,237,108,1.1754804512454315,4.198509837724419,0.58774023,0.03850818,0.5
34,34,34,1.1872999954062082,4.458321129247904,0.59365,0.03850818,0.5
34,238,34,1.1872999954062082,4.458321129247904,0.59365,0.03850818,0.5
148,148,148,1.2035312060248278,4.810923891621859,0.6017656,0.03850818,0.5
148,239,148,1.2035312060248278,4.810923891621859,0.6017656,0.03850818,0.5
51,51,51,1.2037926938181676,4.816565383068712,0.60189635,0.03850818,0.5
51,240,51,1.2037926938181676,4.816565383068712,0.60189635,0.03850818,0.5
184,184,184,1.2179889633592869,5.121019089347656,0.60899448,0.03850818,0.5
184,241,184,1.2179889633592869,5.121019089347656,0.60899448,0.03850818,0.5
13,13,13,1.219791756849208,5.159427687991621,0.60989588,0.03850818,0.5
13,242,13,1.219791756849208,5.159427687991621,0.60989588,0.03850818,0.5
93,221,221,0.6110437831298146,5.208257921594587,0.30552189,0.03850818,0.5
93,243,221,0.6110437831298146,5.208257921594587,0.30552189,0.03850818,0.5
116,116,116,1.2300438555676758,5.3767755691673065,0.61502193,0.03850818,0.5
116,244,116,1.2300438555676758,5.3767755691673065,0.61502193,0.03850818,0.5
57,57,57,1.2338174202281678,5.456320576009127,0.61690871,0.03850818,0.5
57,245,57,1.2338174202281678,5.456320576009127,0.61690871,0.03850818,0.5
93,243,243,0.3091990238863161,5.518938058619071,0.15459951,0.03850818,0.5
93,246,243,0.3091990238863161,5.518938058619071,0.15459951,0.03850818,0.5
44,44,44,1.258287753094188,5.966313920115839,0.62914388,0.03850818,0.5
44,247,44,1.258287753094188,5.966313920115839,0.62914388,0.03850818,0.5
190,190,190,1.26196534696064,6.042101311140863,0.63098267,0.03850818,0.5
190,248,190,1.26196534696064,6.042101311140863,0.63098267,0.03850818,0.5
162,162,162,1.2676081519469018,6.15795917017717,0.63380408,0.03850818,0.5
162,249,162,1.2676081519469018,6.15795917017717,0.63380408,0.03850818,0.5
88,88,88,1.2819335507852994,6.449786668521142,0.64096678,0.03850818,0.5
88,250,88,1.2819335507852994,6.449786668521142,0.64096678,0.03850818,0.5
107,107,107,1.2849587693670315,6.510997228056391,0.64247938,0.03850818,0.5
107,251,107,1.2849587693670315,6.510997228056391,0.64247938,0.03850818,0.5
191,191,191,1.2922832712451608,6.658602237409202,0.64614164,0.03850818,0.5
191,252,191,1.2922832712451608,6.658602237409202,0.64614164,0.03850818,0.5
174,174,174,0.6496936810099162,6.800968414066565,0.32484684,0.03850818,0.5
174,253,174,0.6496936810099162,6.800968414066565,0.32484684,0.03850818,0.5
129,129,129,0.6519745662496423,6.891976631533582,0.32598728,0.03850818,0.5
129,254,129,0.6519745662496423,6.891976631533582,0.32598728,0.03850818,0.5
39,39,39,0.6531608020593124,6.939182134639879,0.3265804,0.03850818,0.5
39,255,39,0.6531608020593124,6.939182134639879,0.3265804,0.03850818,0.5
43,43,43,1.3122689415456243,7.057141593126099,0.65613447,0.03850818,0.5
43,256,43,1.3122689415456243,7.057141593126099,0.65613447,0.03850818,0.5
78,78,78,1.312298059174127,7.057717795942182,0.65614903,0.03850818,0.5
78,257,78,1.312298059174127,7.057717795942182,0.65614903,0.03850818,0.5
168,168,168,1.3148292665619292,7.107758542670428,0.65741463,0.03850818,0.5
168,258,168,1.3148292665619292,7.107758542670428,0.65741463,0.03850818,0.5
14,14,14,1.319663654992539,7.203064935601034,0.65983183,0.03850818,0.5
14,259,14,1.319663654992539,7.203064935601034,0.65983183,0.03850818,0.5
184,184,184,0.6632057108604229,7.335510030687326,0.33160286,0.03850818,0.5
184,260,184,0.6632057108604229,7.335510030687326,0.33160286,0.03850818,0.5
143,143,143,1.3319108439128757,7.442955248910462,0.66595542,0.03850818,0.5
143,261,143,1.3319108439128757,7.442955248910462,0.66595542,0.03850818,0.5
87,87,87,1.3418357225852042,7.6357450258830655,0.67091786,0.03850818,0.5
87,262,87,1.3418357225852042,7.6357450258830655,0.67091786,0.03850818,0.5
34,34,34,0.6722733329266912,7.6881569115213955,0.33613667,0.03850818,0.5
34,263,34,0.6722733329266912,7.6881569115213955,0.33613667,0.03850818,0.5
171,171,171,1.3493509782457627,7.780781789443494,0.67467549,0.03850818,0.5
171,264,171,1.3493509782457627,7.780781789443494,0.67467549,0.03850818,0.5
147,147,147,1.3533693771355606,7.858001699669027,0.67668469,0.03850818,0.5
147,265,147,1.3533693771355606,7.858001699669027,0.67668469,0.03850818,0.5
167,167,167,1.3543642266916052,7.877083903695904,0.67718211,0.03850818,0.5
167,266,167,1.3543642266916052,7.877083903695904,0.67718211,0.03850818,0.5
42,42,42,1.3561155996276966,7.910642945738208,0.6780578,0.03850818,0.5
42,267,42,1.3561155996276966,7.910642945738208,0.6780578,0.03850818,0.5
151,151,151,1.3611131687583862,8.006166425741066,0.68055658,0.03850818,0.5
151,268,151,1.3611131687583862,8.006166425741066,0.68055658,0.03850818,0.5
6,6,6,1.3621878939327405,8.026662884292552,0.68109395,0.03850818,0.5
6,269,6,1.3621878939327405,8.026662884292552,0.68109395,0.03850818,0.5
158,158,158,1.3630493987449135,8.043081269414001,0.6815247,0.03850818,0.5
158,270,158,1.3630493987449135,8.043081269414001,0.6815247,0.03850818,0.5
134,134,134,1.365044062556227,8.081055377386402,0.68252203,0.03850818,0.5
134,271,134,1.365044062556227,8.081055377386402,0.68252203,0.03850818,0.5
72,72,72,1.3692597661109833,8.161131065112425,0.68462988,0.03850818,0.5
72,272,72,1.3692597661109833,8.161131065112425,0.68462988,0.03850818,0.5
175,201,201,0.687301029015198,8.262252440208517,0.34365051,0.03850818,0.5
175,273,201,0.687301029015198,8.262252440208517,0.34365051,0.03850818,0.5
119,119,119,1.3857877013447242,8.472712638750592,0.69289385,0.03850818,0.5
119,274,119,1.3857877013447242,8.472712638750592,0.69289385,0.03850818,0.5
197,197,197,1.4009768089998098,8.755795338939274,0.7004884,0.03850818,0.5
197,275,197,1.4009768089998098,8.755795338939274,0.7004884,0.03850818,0.5
36,36,36,1.4025911098810397,8.785700799132321,0.70129555,0.03850818,0.5
36,276,36,1.4025911098810397,8.785700799132321,0.70129555,0.03850818,0.5
107,107,107,0.7021389275564907,8.816911566349116,0.35106946,0.03850818,0.5
107,277,107,0.7021389275564907,8.816911566349116,0.35106946,0.03850818,0.5
85,85,85,1.406560584499129,8.859090508239449,0.70328029,0.03850818,0.5
85,278,85,1.406560584499129,8.859090508239449,0.70328029,0.03850818,0.5
9,9,9,1.4070291635934427,8.867740171085357,0.70351458,0.03850818,0.5
9,279,9,1.4070291635934427,8.867740171085357,0.70351458,0.03850818,0.5
139,139,139,1.4083310342154818,8.891756738245258,0.70416552,0.03850818,0.5
139,280,139,1.4083310342154818,8.891756738245258,0.70416552,0.03850818,0.5
129,200,200,0.7059880485936478,8.958881987525798,0.35299402,0.03850818,0.5
129,281,200,0.7059880485936478,8.958881987525798,0.35299402,0.03850818,0.5
9,9,9,0.7063978353801824,8.973950890415503,0.35319892,0.03850818,0.5
9,282,9,0.7063978353801824,8.973950890415503,0.35319892,0.03850818,0.5
16,16,16,1.4164422218800945,9.040891570508165,0.70822111,0.03850818,0.5
16,283,16,1.4164422218800945,9.040891570508165,0.70822111,0.03850818,0.5
160,160,160,1.4327581259312152,9.33831141418172,0.71637906,0.03850818,0.5
160,284,160,1.4327581259312152,9.33831141418172,0.71637906,0.03850818,0.5
159,159,159,0.7197804524590048,9.461318898771912,0.35989023,0.03850818,0.5
159,285,159,0.7197804524590048,9.461318898771912,0.35989023,0.03850818,0.5
73,73,73,1.4405770094704493,9.479642134573822,0.7202885,0.03850818,0.5
73,286,73,1.4405770094704493,9.479642134573822,0.7202885,0.03850818,0.5
155,155,155,1.4405931370085117,9.479932855443494,0.72029657,0.03850818,0.5
155,287,155,1.4405931370085117,9.479932855443494,0.72029657,0.03850818,0.5
152,152,152,1.4416730323793225,9.499392040816941,0.72083652,0.03850818,0.5
152,288,152,1.4416730323793225,9.499392040816941,0.72083652,0.03850818,0.5
177,177,177,1.4475754534129004,9.605493885613111,0.72378773,0.03850818,0.5
177,289,177,1.4475754534129004,9.605493885613111,0.72378773,0.03850818,0.5
165,165,165,1.4543524580569265,9.726785001839557,0.72717623,0.03850818,0.5
165,290,165,1.4543524580569265,9.726785001839557,0.72717623,0.03850818,0.5
102,102,102,1.461700968869899,9.857667573561038,0.73085048,0.03850818,0.5
102,291,102,1.461700968869899,9.857667573561038,0.73085048,0.03850818,0.5
148,148,148,0.731732753805269,9.888997379339138,0.36586638,0.03850818,0.5
148,292,148,0.731732753805269,9.888997379339138,0.36586638,0.03850818,0.5
177,289,289,0.7320361022289597,9.899760700170374,0.36601805,0.03850818,0.5
177,293,289,0.7320361022289597,9.899760700170374,0.36601805,0.03850818,0.5
43,43,43,0.737987192832149,10.11001832668491,0.3689936,0.03850818,0.5
43,294,43,0.737987192832149,10.11001832668491,0.3689936,0.03850818,0.5
172,172,172,0.7430368876191019,10.287103308865571,0.37151844,0.03850818,0.5
172,295,172,0.7430368876191019,10.287103308865571,0.37151844,0.03850818,0.5
131,131,131,1.4886273615417127,10.331687854725953,0.74431368,0.03850818,0.5
131,296,131,1.4886273615417127,10.331687854725953,0.74431368,0.03850818,0.5
21,21,21,1.4930263906283456,10.408314000110742,0.7465132,0.03850818,0.5
21,297,21,1.4930263906283456,10.408314000110742,0.7465132,0.03850818,0.5
69,69,69,0.7493287672106794,10.506073385397102,0.37466438,0.03850818,0.5
69,298,69,0.7493287672106794,10.506073385397102,0.37466438,0.03850818,0.5
152,152,152,0.7506011152473087,10.550130100261718,0.37530056,0.03850818,0.5
152,299,152,0.7506011152473087,10.550130100261718,0.37530056,0.03850818,0.5
34,238,238,0.7528076375880697,10.62635706133312,0.37640382,0.03850818,0.5
34,300,238,0.7528076375880697,10.62635706133312,0.37640382,0.03850818,0.5
60,60,60,1.505967806598113,10.632436731599245,0.7529839,0.03850818,0.5
60,301,60,1.505967806598113,10.632436731599245,0.7529839,0.03850818,0.5
38,38,38,1.506962412703341,10.649581795294683,0.75348121,0.03850818,0.5
38,302,38,1.506962412703341,10.649581795294683,0.75348121,0.03850818,0.5
14,259,259,0.7550090318043806,10.702184542378102,0.37750452,0.03850818,0.5
14,303,259,0.7550090318043806,10.702184542378102,0.37750452,0.03850818,0.5
95,95,95,1.5103927439721214,10.708627302458272,0.75519637,0.03850818,0.5
95,304,95,1.5103927439721214,10.708627302458272,0.75519637,0.03850818,0.5
94,94,94,1.5120771584291253,10.737571669715177,0.75603858,0.03850818,0.5
94,305,94,1.5120771584291253,10.737571669715177,0.75603858,0.03850818,0.5
30,30,30,1.5152474041327144,10.79196067755531,0.7576237,0.03850818,0.5
30,306,30,1.5152474041327144,10.79196067755531,0.7576237,0.03850818,0.5
149,149,149,1.5187309897546,10.851594306165161,0.75936549,0.03850818,0.5
149,307,149,1.5187309897546,10.851594306165161,0.75936549,0.03850818,0.5
93,246,246,0.18994457974218112,10.865708081327744,0.09497229,0.03850818,0.5
93,308,246,0.18994457974218112,10.865708081327744,0.09497229,0.03850818,0.5
