Sample,Cell,Mother,MotherSize,BirthTime,Sb,GrowthRate,DivPar
72,72,72,nan,0.000,1.0,0.03850818,0.5
73,73,73,nan,0.000,1.0,0.03850818,0.5
74,74,74,nan,0.000,1.0,0.03850818,0.5
75,75,75,nan,0.000,1.0,0.03850818,0.5
76,76,76,nan,0.000,1.0,0.03850818,0.5
77,77,77,nan,0.000,1.0,0.03850818,0.5
78,78,78,nan,0.000,1.0,0.03850818,0.5
79,79,79,nan,0.000,1.0,0.03850818,0.5
80,80,80,nan,0.000,1.0,0.03850818,0.5
81,81,81,nan,0.000,1.0,0.03850818,0.5
82,82,82,nan,0.000,1.0,0.03850818,0.5
83,83,83,nan,0.000,1.0,0.03850818,0.5
84,84,84,nan,0.000,1.0,0.03850818,0.5
85,85,85,nan,0.000,1.0,0.03850818,0.5
86,86,86,nan,0.000,1.0,0.03850818,0.5
87,87,87,nan,0.000,1.0,0.03850818,0.5
88,88,88,nan,0.000,1.0,0.03850818,0.5
89,89,89,nan,0.000,1.0,0.03850818,0.5
90,90,90,nan,0.000,1.0,0.03850818,0.5
91,91,91,nan,0.000,1.0,0.03850818,0.5
92,92,92,nan,0.000,1.0,0.03850818,0.5
93,93,93,nan,0.000,1.0,0.03850818,0.5
94,94,94,nan,0.000,1.0,0.03850818,0.5
95,95,95,nan,0.000,1.0,0.03850818,0.5
96,96,96,nan,0.000,1.0,0.03850818,0.5
97,97,97,nan,0.000,1.0,0.03850818,0.5
98,98,98,nan,0.000,1.0,0.03850818,0.5
99,99,99,nan,0.000,1.0,0.03850818,0.5
100,100,100,nan,0.000,1.0,0.03850818,0.5
101,101,101,nan,0.000,1.0,0.03850818,0.5
102,102,102,nan,0.000,1.0,0.03850818,0.5
103,103,103,nan,0.000,1.0,0.03850818,0.5
104,104,104,nan,0.000,1.0,0.03850818,0.5
105,105,105,nan,0.000,1.0,0.03850818,0.5
106,106,106,nan,0.000,1.0,0.03850818,0.5
107,107,107,nan,0.000,1.0,0.03850818,0.5
108,108,108,nan,0.000,1.0,0.03850818,0.5
109,109,109,nan,0.000,1.0,0.03850818,0.5
110,110,110,nan,0.000,1.0,0.03850818,0.5
111,111,111,nan,0.000,1.0,0.03850818,0.5
112,112,112,nan,0.000,1.0,0.03850818,0.5
113,113,113,nan,0.000,1.0,0.03850818,0.5
114,114,114,nan,0.000,1.0,0.03850818,0.5
115,115,115,nan,0.000,1.0,0.03850818,0.5
116,116,116,nan,0.000,1.0,0.03850818,0.5
117,117,117,nan,0.000,1.0,0.03850818,0.5
118,118,118,nan,0.000,1.0,0.03850818,0.5
119,119,119,nan,0.000,1.0,0.03850818,0.5
120,120,120,nan,0.000,1.0,0.03850818,0.5
121,121,121,nan,0.000,1.0,0.03850818,0.5
122,122,122,nan,0.000,1.0,0.03850818,0.5
123,123,123,nan,0.000,1.0,0.03850818,0.5
124,124,124,nan,0.000,1.0,0.03850818,0.5
125,125,125,nan,0.000,1.0,0.03850818,0.5
126,126,126,nan,0.000,1.0,0.03850818,0.5
127,127,127,nan,0.000,1.0,0.03850818,0.5
128,128,128,nan,0.000,1.0,0.03850818,0.5
129,129,129,nan,0.000,1.0,0.03850818,0.5
130,130,130,nan,0.000,1.0,0.03850818,0.5
131,131,131,nan,0.000,1.0,0.03850818,0.5
132,132,132,nan,0.000,1.0,0.03850818,0.5
133,133,133,nan,0.000,1.0,0.03850818,0.5
134,134,134,nan,0.000,1.0,0.03850818,0.5
135,135,135,nan,0.000,1.0,0.03850818,0.5
136,136,136,nan,0.000,1.0,0.03850818,0.5
137,137,137,nan,0.000,1.0,0.03850818,0.5
138,138,138,nan,0.000,1.0,0.03850818,0.5
139,139,139,nan,0.000,1.0,0.03850818,0.5
140,140,140,nan,0.000,1.0,0.03850818,0.5
141,141,141,nan,0.000,1.0,0.03850818,0.5
142,142,142,nan,0.000,1.0,0.03850818,0.5
143,143,143,nan,0.000,1.0,0.03850818,0.5
144,144,144,nan,0.000,1.0,0.03850818,0.5
145,145,145,nan,0.000,1.0,0.03850818,0.5
146,146,146,nan,0.000,1.0,0.03850818,0.5
147,147,147,nan,0.000,1.0,0.03850818,0.5
148,148,148,nan,0.000,1.0,0.03850818,0.5
149,149,149,nan,0.000,1.0,0.03850818,0.5
150,150,150,nan,0.000,1.0,0.03850818,0.5
151,151,151,nan,0.000,1.0,0.03850818,0.5
152,152,152,nan,0.000,1.0,0.03850818,0.5
153,153,153,nan,0.000,1.0,0.03850818,0.5
154,154,154,nan,0.000,1.0,0.03850818,0.5
155,155,155,nan,0.000,1.0,0.03850818,0.5
156,156,156,nan,0.000,1.0,0.03850818,0.5
157,157,157,nan,0.000,1.0,0.03850818,0.5
158,158,158,nan,0.000,1.0,0.03850818,0.5
159,159,159,nan,0.000,1.0,0.03850818,0.5
160,160,160,nan,0.000,1.0,0.03850818,0.5
161,161,161,nan,0.000,1.0,0.03850818,0.5
162,162,162,nan,0.000,1.0,0.03850818,0.5
163,163,163,nan,0.000,1.0,0.03850818,0.5
164,164,164,nan,0.000,1.0,0.03850818,0.5
165,165,165,nan,0.000,1.0,0.03850818,0.5
166,166,166,nan,0.000,1.0,0.03850818,0.5
167,167,167,nan,0.000,1.0,0.03850818,0.5
168,168,168,nan,0.000,1.0,0.03850818,0.5
169,169,169,nan,0.000,1.0,0.03850818,0.5
170,170,170,nan,0.000,1.0,0.03850818,0.5
171,171,171,nan,0.000,1.0,0.03850818,0.5
172,172,172,nan,0.000,1.0,0.03850818,0.5
173,173,173,nan,0.000,1.0,0.03850818,0.5
174,174,174,nan,0.000,1.0,0.03850818,0.5
175,175,175,nan,0.000,1.0,0.03850818,0.5
176,176,176,nan,0.000,1.0,0.03850818,0.5
177,177,177,nan,0.000,1.0,0.03850818,0.5
178,178,178,nan,0.000,1.0,0.03850818,0.5
179,179,179,nan,0.000,1.0,0.03850818,0.5
180,180,180,nan,0.000,1.0,0.03850818,0.5
181,181,181,nan,0.000,1.0,0.03850818,0.5
182,182,182,nan,0.000,1.0,0.03850818,0.5
183,183,183,nan,0.000,1.0,0.03850818,0.5
184,184,184,nan,0.000,1.0,0.03850818,0.5
185,185,185,nan,0.000,1.0,0.03850818,0.5
186,186,186,nan,0.000,1.0,0.03850818,0.5
187,187,187,nan,0.000,1.0,0.03850818,0.5
188,188,188,nan,0.000,1.0,0.03850818,0.5
189,189,189,nan,0.000,1.0,0.03850818,0.5
190,190,190,nan,0.000,1.0,0.03850818,0.5
191,191,191,nan,0.000,1.0,0.03850818,0.5
192,192,192,nan,0.000,1.0,0.03850818,0.5
193,193,193,nan,0.000,1.0,0.03850818,0.5
194,194,194,nan,0.000,1.0,0.03850818,0.5
195,195,195,nan,0.000,1.0,0.03850818,0.5
196,196,196,nan,0.000,1.0,0.03850818,0.5
197,197,197,nan,0.000,1.0,0.03850818,0.5
198,198,198,nan,0.000,1.0,0.03850818,0.5
199,199,199,nan,0.000,1.0,0.03850818,0.5
49,49,49,1.004488339201834,0.1162946945260954,0.50224417,0.03850818,0.5
49,200,49,1.004488339201834,0.1162946945260954,0.50224417,0.03850818,0.5
15,15,15,1.013337914162167,0.3440762048684246,0.50666896,0.03850818,0.5
15,201,15,1.013337914162167,0.3440762048684246,0.50666896,0.03850818,0.5
46,46,46,1.0155981262789253,0.40193349137634715,0.50779906,0.03850818,0.5
46,202,46,1.0155981262789253,0.40193349137634715,0.50779906,0.03850818,0.5
136,136,136,1.0164824807265334,0.4245363048059112,0.50824124,0.03850818,0.5
136,203,136,1.0164824807265334,0.4245363048059112,0.50824124,0.03850818,0.5
199,199,199,1.023639440243457,0.6067375159946082,0.51181972,0.03850818,0.5
199,204,199,1.023639440243457,0.6067375159946082,0.51181972,0.03850818,0.5
157,157,157,1.0255671482274815,0.6555951768348396,0.51278357,0.03850818,0.5
157,205,157,1.0255671482274815,0.6555951768348396,0.51278357,0.03850818,0.5
33,33,33,1.0417625232350687,1.062475975251581,0.52088126,0.03850818,0.5
33,206,33,1.0417625232350687,1.062475975251581,0.52088126,0.03850818,0.5
187,187,187,1.0559786236495174,1.4144513449838594,0.52798931,0.03850818,0.5
187,207,187,1.0559786236495174,1.4144513449838594,0.52798931,0.03850818,0.5
186,186,186,1.05752277051164,1.4523970985212347,0.52876139,0.03850818,0.5
186,208,186,1.05752277051164,1.4523970985212347,0.52876139,0.03850818,0.5
124,124,124,1.0582650484388607,1.4706180684505528,0.52913252,0.03850818,0.5
124,209,124,1.0582650484388607,1.4706180684505528,0.52913252,0.03850818,0.5
43,43,43,1.060807400241728,1.5329294083062273,0.5304037,0.03850818,0.5
43,210,43,1.060807400241728,1.5329294083062273,0.5304037,0.03850818,0.5
102,102,102,1.068239222621327,1.7142257134703853,0.53411961,0.03850818,0.5
102,211,102,1.068239222621327,1.7142257134703853,0.53411961,0.03850818,0.5
10,10,10,1.0688242499282623,1.7284436236781557,0.53441212,0.03850818,0.5
10,212,10,1.0688242499282623,1.7284436236781557,0.53441212,0.03850818,0.5
15,15,15,0.5350926217355985,1.7614897418088482,0.26754631,0.03850818,0.5
15,213,15,0.5350926217355985,1.7614897418088482,0.26754631,0.03850818,0.5
24,24,24,1.079476230664737,1.9859665777698976,0.53973812,0.03850818,0.5
24,214,24,1.079476230664737,1.9859665777698976,0.53973812,0.03850818,0.5
70,70,70,1.0910399002211733,2.262669536942423,0.54551995,0.03850818,0.5
70,215,70,1.0910399002211733,2.262669536942423,0.54551995,0.03850818,0.5
14,14,14,1.097819840309523,2.4235437188677786,0.54890992,0.03850818,0.5
14,216,14,1.097819840309523,2.4235437188677786,0.54890992,0.03850818,0.5
180,180,180,1.110280390552571,2.7166331023057433,0.5551402,0.03850818,0.5
180,217,180,1.110280390552571,2.7166331023057433,0.5551402,0.03850818,0.5
64,64,64,1.1104846446027623,2.721409990834023,0.55524232,0.03850818,0.5
64,218,64,1.1104846446027623,2.721409990834023,0.55524232,0.03850818,0.5
135,135,135,1.1111874863071565,2.737840635753427,0.55559374,0.03850818,0.5
135,219,135,1.1111874863071565,2.737840635753427,0.55559374,0.03850818,0.5
132,132,132,1.1171714359529694,2.8773106579253156,0.55858572,0.03850818,0.5
132,220,132,1.1171714359529694,2.8773106579253156,0.55858572,0.03850818,0.5
131,131,131,1.1224118060962716,2.9988376046627354,0.5612059,0.03850818,0.5
131,221,131,1.1224118060962716,2.9988376046627354,0.5612059,0.03850818,0.5
120,120,120,1.1257678899610566,3.076369275965477,0.56288394,0.03850818,0.5
120,222,120,1.1257678899610566,3.076369275965477,0.56288394,0.03850818,0.5
174,174,174,1.1299379045065632,3.172382852842298,0.56496895,0.03850818,0.5
174,223,174,1.1299379045065632,3.172382852842298,0.56496895,0.03850818,0.5
40,40,40,1.1427427164094368,3.4650112239106257,0.57137136,0.03850818,0.5
40,224,40,1.1427427164094368,3.4650112239106257,0.57137136,0.03850818,0.5
7,7,7,1.1453041432202975,3.523153798346459,0.57265207,0.03850818,0.5
7,225,7,1.1453041432202975,3.523153798346459,0.57265207,0.03850818,0.5
35,35,35,1.1520845923593586,3.6764397223061644,0.5760423,0.03850818,0.5
35,226,35,1.1520845923593586,3.6764397223061644,0.5760423,0.03850818,0.5
64,218,218,0.57986265492769,3.848096376789519,0.28993133,0.03850818,0.5
64,227,218,0.57986265492769,3.848096376789519,0.28993133,0.03850818,0.5
82,82,82,1.1698738615178903,4.07435370312594,0.58493693,0.03850818,0.5
82,228,82,1.1698738615178903,4.07435370312594,0.58493693,0.03850818,0.5
181,181,181,1.1702133999824342,4.081889583064039,0.5851067,0.03850818,0.5
181,229,181,1.1702133999824342,4.081889583064039,0.5851067,0.03850818,0.5
173,173,173,1.1711639679786756,4.102975322517835,0.58558198,0.03850818,0.5
173,230,173,1.1711639679786756,4.102975322517835,0.58558198,0.03850818,0.5
84,84,84,1.184746043873572,4.402401183071142,0.59237302,0.03850818,0.5
84,231,84,1.184746043873572,4.402401183071142,0.59237302,0.03850818,0.5
176,176,176,1.1873883428001386,4.46025338301943,0.59369417,0.03850818,0.5
176,232,176,1.1873883428001386,4.46025338301943,0.59369417,0.03850818,0.5
117,117,117,1.1910747372552595,4.540750954280826,0.59553737,0.03850818,0.5
117,233,117,1.1910747372552595,4.540750954280826,0.59553737,0.03850818,0.5
98,98,98,1.2004637081763991,4.744652208955931,0.60023185,0.03850818,0.5
98,234,98,1.2004637081763991,4.744652208955931,0.60023185,0.03850818,0.5
5,5,5,1.2170758861236028,5.101544242824393,0.60853794,0.03850818,0.5
5,235,5,1.2170758861236028,5.101544242824393,0.60853794,0.03850818,0.5
87,87,87,1.2224826347603357,5.216651495800069,0.61124132,0.03850818,0.5
87,236,87,1.2224826347603357,5.216651495800069,0.61124132,0.03850818,0.5
86,86,86,1.2315242490839258,5.408010633907087,0.61576212,0.03850818,0.5
86,237,86,1.2315242490839258,5.408010633907087,0.61576212,0.03850818,0.5
62,62,62,1.235467026192234,5.491017118663704,0.61773351,0.03850818,0.5
62,238,62,1.235467026192234,5.491017118663704,0.61773351,0.03850818,0.5
113,113,113,1.238005852520878,5.544326425179911,0.61900293,0.03850818,0.5
113,239,113,1.238005852520878,5.544326425179911,0.61900293,0.03850818,0.5
86,237,237,0.6206320112924317,5.612580288015777,0.31031601,0.03850818,0.5
86,240,237,0.6206320112924317,5.612580288015777,0.31031601,0.03850818,0.5
11,11,11,1.2547476203402619,5.893149779880661,0.62737381,0.03850818,0.5
11,241,11,1.2547476203402619,5.893149779880661,0.62737381,0.03850818,0.5
150,150,150,1.2555248962334586,5.909231458574208,0.62776245,0.03850818,0.5
150,242,150,1.2555248962334586,5.909231458574208,0.62776245,0.03850818,0.5
199,204,204,0.6321326317149784,6.089385531180756,0.31606632,0.03850818,0.5
199,243,204,0.6321326317149784,6.089385531180756,0.31606632,0.03850818,0.5
0,0,0,1.2703742499695758,6.214564349618815,0.63518712,0.03850818,0.5
0,244,0,1.2703742499695758,6.214564349618815,0.63518712,0.03850818,0.5
50,50,50,1.2811187173315695,6.433275095762898,0.64055936,0.03850818,0.5
50,245,50,1.2811187173315695,6.433275095762898,0.64055936,0.03850818,0.5
198,198,198,1.2829384910498338,6.470136068380766,0.64146925,0.03850818,0.5
198,246,198,1.2829384910498338,6.470136068380766,0.64146925,0.03850818,0.5
100,100,100,1.2921896079838289,6.65672000027833,0.6460948,0.03850818,0.5
100,247,100,1.2921896079838289,6.65672000027833,0.6460948,0.03850818,0.5
66,66,66,1.3026489970096273,6.866071153555149,0.6513245,0.03850818,0.5
66,248,66,1.3026489970096273,6.866071153555149,0.6513245,0.03850818,0.5
36,36,36,1.3063284787379557,6.93931879559352,0.65316424,0.03850818,0.5
36,249,36,1.3063284787379557,6.93931879559352,0.65316424,0.03850818,0.5
5,5,5,0.6635926408422207,7.350656259439204,0.33179632,0.03850818,0.5
5,250,5,0.6635926408422207,7.350656259439204,0.33179632,0.03850818,0.5
55,55,55,1.327475952434974,7.356343076603669,0.66373798,0.03850818,0.5
55,251,55,1.327475952434974,7.356343076603669,0.66373798,0.03850818,0.5
147,147,147,1.3317919713599298,7.440637465446232,0.66589599,0.03850818,0.5
147,252,147,1.3317919713599298,7.440637465446232,0.66589599,0.03850818,0.5
101,101,101,1.3368389524944646,7.538862168505699,0.66841948,0.03850818,0.5
101,253,101,1.3368389524944646,7.538862168505699,0.66841948,0.03850818,0.5
74,74,74,1.343288251480812,7.663840574739371,0.67164413,0.03850818,0.5
74,254,74,1.343288251480812,7.663840574739371,0.67164413,0.03850818,0.5
152,152,152,1.3437754695732809,7.673257789749629,0.67188773,0.03850818,0.5
152,255,152,1.3437754695732809,7.673257789749629,0.67188773,0.03850818,0.5
85,85,85,1.3443801315336354,7.684940276334464,0.67219007,0.03850818,0.5
85,256,85,1.3443801315336354,7.684940276334464,0.67219007,0.03850818,0.5
171,171,171,1.3444296938157274,7.685897620838798,0.67221485,0.03850818,0.5
171,257,171,1.3444296938157274,7.685897620838798,0.67221485,0.03850818,0.5
169,169,169,1.345274086540354,7.702202481184665,0.67263704,0.03850818,0.5
169,258,169,1.345274086540354,7.702202481184665,0.67263704,0.03850818,0.5
163,163,163,1.356719578052106,7.922206066554974,0.67835979,0.03850818,0.5
163,259,163,1.356719578052106,7.922206066554974,0.67835979,0.03850818,0.5
12,12,12,1.3632122620203362,8.0461839185707,0.68160613,0.03850818,0.5
12,260,12,1.3632122620203362,8.0461839185707,0.68160613,0.03850818,0.5
50,245,245,0.684556202730523,8.15833616625728,0.3422781,0.03850818,0.5
50,261,245,0.684556202730523,8.15833616625728,0.3422781,0.03850818,0.5
87,87,87,0.687532115268004,8.270982177221924,0.34376606,0.03850818,0.5
87,262,87,0.687532115268004,8.270982177221924,0.34376606,0.03850818,0.5
48,48,48,1.3815550149093794,8.393274231497175,0.69077751,0.03850818,0.5
48,263,48,1.3815550149093794,8.393274231497175,0.69077751,0.03850818,0.5
60,60,60,1.393066399076551,8.608752434748837,0.6965332,0.03850818,0.5
60,264,60,1.393066399076551,8.608752434748837,0.6965332,0.03850818,0.5
21,21,21,1.394802963946613,8.641104029054215,0.69740148,0.03850818,0.5
21,265,21,1.394802963946613,8.641104029054215,0.69740148,0.03850818,0.5
28,28,28,1.3958314797587015,8.660245930766184,0.69791574,0.03850818,0.5
28,266,28,1.3958314797587015,8.660245930766184,0.69791574,0.03850818,0.5
35,226,226,0.6984541507661352,8.68027175584362,0.34922708,0.03850818,0.5
35,267,226,0.6984541507661352,8.68027175584362,0.34922708,0.03850818,0.5
96,96,96,1.397760360351287,8.696106691538668,0.69888018,0.03850818,0.5
96,268,96,1.397760360351287,8.696106691538668,0.69888018,0.03850818,0.5
54,54,54,1.3990775518186105,8.720566817125968,0.69953878,0.03850818,0.5
54,269,54,1.3990775518186105,8.720566817125968,0.69953878,0.03850818,0.5
33,33,33,0.7029789045729409,8.847959431900739,0.35148945,0.03850818,0.5
33,270,33,0.7029789045729409,8.847959431900739,0.35148945,0.03850818,0.5
88,88,88,1.4069400499303377,8.866095413135122,0.70347002,0.03850818,0.5
88,271,88,1.4069400499303377,8.866095413135122,0.70347002,0.03850818,0.5
102,211,211,0.7041620748829616,8.89162979412851,0.35208104,0.03850818,0.5
102,272,211,0.7041620748829616,8.89162979412851,0.35208104,0.03850818,0.5
50,261,261,0.3524406212300935,8.918138152447925,0.17622031,0.03850818,0.5
50,273,261,0.3524406212300935,8.918138152447925,0.17622031,0.03850818,0.5
165,165,165,1.4110624206528268,8.942072567765438,0.70553121,0.03850818,0.5
165,274,165,1.4110624206528268,8.942072567765438,0.70553121,0.03850818,0.5
187,187,187,0.708783544579727,9.061506273106968,0.35439177,0.03850818,0.5
187,275,187,0.708783544579727,9.061506273106968,0.35439177,0.03850818,0.5
86,240,240,0.35627158769703154,9.198888114312009,0.17813579,0.03850818,0.5
86,276,240,0.35627158769703154,9.198888114312009,0.17813579,0.03850818,0.5
136,203,203,0.7181705524965979,9.40317126817642,0.35908528,0.03850818,0.5
136,277,203,0.7181705524965979,9.40317126817642,0.35908528,0.03850818,0.5
80,80,80,1.4438958498592425,9.539400284158072,0.72194792,0.03850818,0.5
80,278,80,1.4438958498592425,9.539400284158072,0.72194792,0.03850818,0.5
78,78,78,1.4466347736723295,9.588613250907516,0.72331739,0.03850818,0.5
78,279,78,1.4466347736723295,9.588613250907516,0.72331739,0.03850818,0.5
189,189,189,1.4467875936712238,9.591356374642535,0.7233938,0.03850818,0.5
189,280,189,1.4467875936712238,9.591356374642535,0.7233938,0.03850818,0.5
176,232,232,0.7239739902924583,9.612175907803485,0.361987,0.03850818,0.5
176,281,232,0.7239739902924583,9.612175907803485,0.361987,0.03850818,0.5
82,228,228,0.7268671479337947,9.715744924255565,0.36343357,0.03850818,0.5
82,282,228,0.7268671479337947,9.715744924255565,0.36343357,0.03850818,0.5
126,126,126,1.4564299674253938,9.763853958301397,0.72821498,0.03850818,0.5
126,283,126,1.4564299674253938,9.763853958301397,0.72821498,0.03850818,0.5
4,4,4,1.4590345972753813,9.810253682747723,0.7295173,0.03850818,0.5
4,284,4,1.4590345972753813,9.810253682747723,0.7295173,0.03850818,0.5
133,133,133,1.4590593805388257,9.810694781936254,0.72952969,0.03850818,0.5
133,285,133,1.4590593805388257,9.810694781936254,0.72952969,0.03850818,0.5
16,16,16,1.4619083410900744,9.861351477369022,0.73095417,0.03850818,0.5
16,286,16,1.4619083410900744,9.861351477369022,0.73095417,0.03850818,0.5
155,155,155,1.4628744181862778,9.878506655323607,0.73143721,0.03850818,0.5
155,287,155,1.4628744181862778,9.878506655323607,0.73143721,0.03850818,0.5
99,99,99,1.473580682642296,10.067868975455527,0.73679034,0.03850818,0.5
99,288,99,1.473580682642296,10.067868975455527,0.73679034,0.03850818,0.5
8,8,8,1.473966095102439,10.07466010612841,0.73698305,0.03850818,0.5
8,289,8,1.473966095102439,10.07466010612841,0.73698305,0.03850818,0.5
31,31,31,1.4807403331005742,10.193736017519912,0.74037017,0.03850818,0.5
31,290,31,1.4807403331005742,10.193736017519912,0.74037017,0.03850818,0.5
55,251,251,0.7417439717149993,10.241877632885792,0.37087199,0.03850818,0.5
55,291,251,0.7417439717149993,10.241877632885792,0.37087199,0.03850818,0.5
33,206,206,0.7423039749479313,10.261475989784612,0.37115199,0.03850818,0.5
33,292,206,0.7423039749479313,10.261475989784612,0.37115199,0.03850818,0.5
117,117,117,0.7460459205422987,10.3920541009917,0.37302296,0.03850818,0.5
117,293,117,0.7460459205422987,10.3920541009917,0.37302296,0.03850818,0.5
31,290,290,0.7506415690528248,10.551529640914403,0.37532078,0.03850818,0.5
31,294,290,0.7506415690528248,10.551529640914403,0.37532078,0.03850818,0.5
34,34,34,1.5030290490838039,10.581712065548919,0.75151452,0.03850818,0.5
34,295,34,1.5030290490838039,10.581712065548919,0.75151452,0.03850818,0.5
40,224,224,0.7565708418886125,10.755847464303118,0.37828542,0.03850818,0.5
40,296,224,0.7565708418886125,10.755847464303118,0.37828542,0.03850818,0.5
25,25,25,1.5154083515259205,10.794718868817734,0.75770418,0.03850818,0.5
25,297,25,1.5154083515259205,10.794718868817734,0.75770418,0.03850818,0.5
96,96,96,0.7583083603765258,10.815417609864465,0.37915418,0.03850818,0.5
96,298,96,0.7583083603765258,10.815417609864465,0.37915418,0.03850818,0.5
148,148,148,1.5186040554857212,10.849423788999975,0.75930203,0.03850818,0.5
148,299,148,1.5186040554857212,10.849423788999975,0.75930203,0.03850818,0.5
154,154,154,1.5208542564804917,10.887874311013405,0.76042713,0.03850818,0.5
154,300,154,1.5208542564804917,10.887874311013405,0.76042713,0.03850818,0.5
129,129,129,1.5212907845337458,10.895326936290942,0.76064539,0.03850818,0.5
129,301,129,1.5212907845337458,10.895326936290942,0.76064539,0.03850818,0.5
43,43,43,0.7673332424123661,11.122652912484906,0.38366662,0.03850818,0.5
43,302,43,0.7673332424123661,11.122652912484906,0.38366662,0.03850818,0.5
168,168,168,1.5362897902248698,11.150106789298484,0.7681449,0.03850818,0.5
168,303,168,1.5362897902248698,11.150106789298484,0.7681449,0.03850818,0.5
90,90,90,1.5367748855614554,11.15830525232466,0.76838744,0.03850818,0.5
90,304,90,1.5367748855614554,11.15830525232466,0.76838744,0.03850818,0.5
104,104,104,1.5404433106562,11.220220641816667,0.77022166,0.03850818,0.5
104,305,104,1.5404433106562,11.220220641816667,0.77022166,0.03850818,0.5
67,67,67,1.5463253788173303,11.319190633057737,0.77316269,0.03850818,0.5
67,306,67,1.5463253788173303,11.319190633057737,0.77316269,0.03850818,0.5
147,147,147,0.7760499515178807,11.415985588002947,0.38802498,0.03850818,0.5
147,307,147,0.7760499515178807,11.415985588002947,0.38802498,0.03850818,0.5
69,69,69,1.5628164412909031,11.594670089261864,0.78140822,0.03850818,0.5
69,308,69,1.5628164412909031,11.594670089261864,0.78140822,0.03850818,0.5
